0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000000000
0.0000000000,0.0000488759
0.0000000000,0.0000977517
0.0000000000,0.0001466276
0.0000000000,0.0001955034
0.0000000000,0.0002443793
0.0000000000,0.0002932551
0.0000000000,0.0003421310
0.0000000000,0.0003910068
0.0000000000,0.0004398827
0.0000000000,0.0004887586
0.0000000000,0.0005376344
0.0000000000,0.0005865103
0.0000000000,0.0006353861
0.0000000000,0.0006842620
0.0000000000,0.0007331378
0.0000000000,0.0007820137
0.0000000000,0.0008308895
0.0000000000,0.0008797654
0.0000000000,0.0009286413
0.0000000000,0.0009775171
0.0000000000,0.0010263930
0.0000000000,0.0010752688
0.0000000000,0.0011241447
0.0000000000,0.0011730205
0.0000000000,0.0012218964
0.0000000000,0.0012707722
0.0000000000,0.0013196481
0.0000000000,0.0013685239
0.0000000000,0.0014173998
0.0000000000,0.0014662757
0.0000000000,0.0015151515
0.0000000000,0.0015640274
0.0000000000,0.0016129032
0.0000000000,0.0016617791
0.0000000000,0.0017106549
0.0000000000,0.0017595308
0.0000000000,0.0018084066
0.0000000000,0.0018572825
0.0000000000,0.0019061584
0.0000000000,0.0019550342
0.0000000000,0.0020039101
0.0000000000,0.0020527859
0.0000000000,0.0021016618
0.0000000000,0.0021505376
0.0000000000,0.0021994135
0.0000000000,0.0022482893
0.0000000000,0.0022971652
0.0000000000,0.0023460411
0.0000000000,0.0023949169
0.0000000000,0.0024437928
0.0000000000,0.0024926686
0.0000000000,0.0025415445
0.0000000000,0.0025904203
0.0000000000,0.0026392962
0.0000000000,0.0026881720
0.0000000000,0.0027370479
0.0000000000,0.0027859238
0.0000000000,0.0028347996
0.0000000000,0.0028836755
0.0000000000,0.0029325513
0.0000000000,0.0029814272
0.0000000000,0.0030303030
0.0000000000,0.0030791789
0.0000000000,0.0031280547
0.0000000000,0.0031769306
0.0048875855,0.0031769306
0.0048875855,0.0032258065
0.0048875855,0.0032746823
0.0048875855,0.0033235582
0.0048875855,0.0033724340
0.0048875855,0.0034213099
0.0048875855,0.0034701857
0.0048875855,0.0035190616
0.0048875855,0.0035679374
0.0048875855,0.0036168133
0.0048875855,0.0036656891
0.0048875855,0.0037145650
0.0048875855,0.0037634409
0.0048875855,0.0038123167
0.0048875855,0.0038611926
0.0048875855,0.0039100684
0.0048875855,0.0039589443
0.0048875855,0.0040078201
0.0048875855,0.0040566960
0.0048875855,0.0041055718
0.0048875855,0.0041544477
0.0048875855,0.0042033236
0.0048875855,0.0042521994
0.0048875855,0.0043010753
0.0048875855,0.0043499511
0.0048875855,0.0043988270
0.0097751711,0.0043988270
0.0097751711,0.0044477028
0.0097751711,0.0044965787
0.0097751711,0.0045454545
0.0097751711,0.0045943304
0.0097751711,0.0046432063
0.0097751711,0.0046920821
0.0097751711,0.0047409580
0.0097751711,0.0047898338
0.0097751711,0.0048387097
0.0097751711,0.0048875855
0.0097751711,0.0049364614
